ID	Category	SAUID	IndicatorID	SAU	SpatialAssessmentUnit	Indicator	Unit	IndType	Bad	Threshold	Reference	Status
546	Phytoplankton	34	176	The Quark	The Quark	Chlorophyll a		1	3.50	2	1.15	2.66
547	Phytoplankton	35	176	Bothnian Bay	Bothnian Bay	Chlorophyll a		1	3.50	2	1.30	2.29
548	Phytoplankton	114	189	GER-001	GER-001	Chlorophyll a		1	28.2	1.95	1.3	3.10
549	Phytoplankton	115	189	GER-002	GER-002	Chlorophyll a		1	28.2	1.95	1.3	3.10
550	Phytoplankton	116	189	GER-003	GER-003	Chlorophyll a		1	28.2	1.95	1.3	2.90
551	Phytoplankton	117	189	GER-004	GER-004	Chlorophyll a		1	28.6	1.9	1.3	1.79
552	Phytoplankton	118	189	GER-005	GER-005	Chlorophyll a		1	38.8	2.4	1.6	8.30
553	Phytoplankton	119	189	GER-006	GER-006	Chlorophyll a		1	28.6	1.9	1.3	1.91
554	Phytoplankton	120	189	GER-007	GER-007	Chlorophyll a		1	208.5	12.7	8.5	121.40
555	Phytoplankton	121	189	GER-008	GER-008	Chlorophyll a		1	208.5	12.7	8.5	92.40
556	Phytoplankton	122	189	GER-009	GER-009	Chlorophyll a		1	40.25	2.4	1.6	40.25
557	Phytoplankton	123	189	GER-010	GER-010	Chlorophyll a		1	33.2	2.3	1.5	2.00
558	Phytoplankton	124	189	GER-011	GER-011	Chlorophyll a		1	38.8	2.4	1.6	11.47
559	Phytoplankton	125	189	GER-012	GER-012	Chlorophyll a		1	38.8	2.4	1.6	14.95
560	Phytoplankton	126	189	GER-013	GER-013	Chlorophyll a		1	38.8	2.4	1.6	15.65
561	Phytoplankton	127	189	GER-014	GER-014	Chlorophyll a		1	81.90	2.4	1.6	81.90
562	Phytoplankton	128	189	GER-015	GER-015	Chlorophyll a		1	33.2	2.3	1.5	2.85
563	Phytoplankton	129	189	GER-016	GER-016	Chlorophyll a		1	208.5	12.7	8.5	64.37
564	Phytoplankton	130	189	GER-017	GER-017	Chlorophyll a		1	208.5	12.7	8.5	84.35
565	Phytoplankton	131	189	GER-018	GER-018	Chlorophyll a		1	33.2	2.3	1.5	5.40
566	Phytoplankton	132	189	GER-019	GER-019	Chlorophyll a		1	33.2	2.3	1.5	10.43
567	Phytoplankton	133	189	GER-020	GER-020	Chlorophyll a		1	208.5	12.7	8.5	71.65
568	Phytoplankton	134	189	GER-021	GER-021	Chlorophyll a		1	28.2	1.95	1.3	5.93
569	Phytoplankton	135	189	GER-022	GER-022	Chlorophyll a		1	28.6	1.9	1.3	2.43
570	Phytoplankton	136	189	GER-023	GER-023	Chlorophyll a		1	28.6	1.9	1.3	2.43
571	Phytoplankton	137	189	GER-024	GER-024	Chlorophyll a		1	28.6	1.9	1.3	2.09
572	Phytoplankton	138	189	GER-025	GER-025	Chlorophyll a		1	28.2	1.95	1.3	18.5
573	Phytoplankton	139	189	GER-026	GER-026	Chlorophyll a		1	54.7	2.4	1.6	54.7
574	Phytoplankton	140	189	GER-027	GER-027	Chlorophyll a		1	54.7	2.4	1.6	54.7
575	Phytoplankton	141	189	GER-028	GER-028	Chlorophyll a		1	28.6	1.9	1.3	2.1
576	Phytoplankton	142	189	GER-029	GER-029	Chlorophyll a		1	28.6	1.9	1.3	2.37
577	Phytoplankton	143	189	GER-030	GER-030	Chlorophyll a		1	28.6	1.9	1.3	1.8
578	Phytoplankton	144	189	GER-031	GER-031	Chlorophyll a		1	28.6	1.9	1.3	2.25
579	Phytoplankton	145	189	GER-032	GER-032	Chlorophyll a		1	28.2	1.95	1.3	7.75
580	Phytoplankton	146	189	GER-033	GER-033	Chlorophyll a		1	28.6	1.9	1.3	1.8
581	Phytoplankton	147	189	GER-034	GER-034	Chlorophyll a		1	28.6	1.9	1.3	1.8
582	Phytoplankton	148	189	GER-035	GER-035	Chlorophyll a		1	28.6	1.9	1.3	1.8
583	Phytoplankton	149	189	GER-036	GER-036	Chlorophyll a		1	28.6	1.9	1.3	1.22
584	Phytoplankton	150	189	GER-037	GER-037	Chlorophyll a		1	28.2	1.95	1.3	1.1
585	Phytoplankton	151	189	GER-038	GER-038	Chlorophyll a		1	28.6	1.9	1.3	1.82
586	Phytoplankton	152	189	GER-039	GER-039	Chlorophyll a		1	28.6	1.9	1.3	1.8
587	Phytoplankton	153	189	GER-040	GER-040	Chlorophyll a		1	28.6	1.9	1.3	2.1
588	Phytoplankton	154	189	GER-041	GER-041	Chlorophyll a		1	28.6	1.9	1.3	2.16
589	Phytoplankton	155	189	GER-042	GER-042	Chlorophyll a		1	28.2	1.95	1.3	9.86
590	Phytoplankton	156	189	GER-043	GER-043	Chlorophyll a		1	38.8	2.4	1.6	17.24
591	Phytoplankton	157	189	GER-044	GER-044	Chlorophyll a		1	46.76	2.4	1.6	25.48
592	Phytoplankton	231	189	GER-111	GER-111	Chlorophyll a		1	38.8	2.4	1.6	31.53
593	Phytoplankton	215	189	EST-001	EST-001	Chlorophyll a		1	15.2	3.7	2.5	4.3
594	Phytoplankton	217	189	EST-003	EST-003	Chlorophyll a		1	10.9	2.7	1.8	2.7
595	Phytoplankton	218	189	EST-004	EST-004	Chlorophyll a		1	10.9	2.7	1.8	3.2
596	Phytoplankton	219	189	EST-005	EST-005	Chlorophyll a		1	10.9	2.7	1.8	4.08
597	Phytoplankton	220	189	EST-006	EST-006	Chlorophyll a		1	10.9	2.7	1.8	3.4
598	Phytoplankton	221	189	EST-007	EST-007	Chlorophyll a		1	6.7	1.6	1.1	2.7
599	Phytoplankton	222	189	EST-008	EST-008	Chlorophyll a		1	9.4	2.4	1.6	6.36
600	Phytoplankton	224	189	EST-010	EST-010	Chlorophyll a		1	6.7	1.6	1.1	4.2
601	Phytoplankton	225	189	EST-011	EST-011	Chlorophyll a		1	6.7	1.6	1.1	2.5
602	Phytoplankton	226	189	EST-012	EST-012	Chlorophyll a		1	12.4	3	2	4.1
603	Phytoplankton	227	189	EST-013	EST-013	Chlorophyll a		1	18.1	4.5	3	6.8
604	Phytoplankton	100	189	FIN-001	FIN-001	Chlorophyll a		1	250	3	2.1	7.75
605	Phytoplankton	101	189	FIN-002	FIN-002	Chlorophyll a		1	150	2.3	1.5	4.4
606	Phytoplankton	102	189	FIN-003	FIN-003	Chlorophyll a		1	140	3.5	2.2	10.5
607	Phytoplankton	103	189	FIN-004	FIN-004	Chlorophyll a		1	50	2.5	1.6	6.2
608	Phytoplankton	105	189	FIN-006	FIN-006	Chlorophyll a		1	60	3.3	2	6.8
609	Phytoplankton	106	189	FIN-007	FIN-007	Chlorophyll a		1	20	2.2	1.3	2.3
610	Phytoplankton	107	189	FIN-008	FIN-008	Chlorophyll a		1	50	2.7	1.6	4.4
611	Phytoplankton	108	189	FIN-009	FIN-009	Chlorophyll a		1	25	2.1	1.3	2.6
612	Phytoplankton	109	189	FIN-010	FIN-010	Chlorophyll a		1	50	3.3	2	4.5
613	Phytoplankton	110	189	FIN-011	FIN-011	Chlorophyll a		1	30	2.2	1.3	2.6
614	Phytoplankton	158	189	LAT-001	LAT-001	Chlorophyll a		1	8.4	1.8	1.2	3.849999905
615	Phytoplankton	159	189	LAT-002	LAT-002	Chlorophyll a		1	8.4	1.8	1.2	3.849999905
616	Phytoplankton	160	189	LAT-003	LAT-003	Chlorophyll a		1	10.3	2.7	1.8	5.53000021
617	Phytoplankton	161	189	LAT-004	LAT-004	Chlorophyll a		1	10.3	2.7	1.8	5.53000021
618	Phytoplankton	162	189	LAT-005	LAT-005	Chlorophyll a		1	11.1	3.0	2.0	6.03000021
619	Phytoplankton	171	189	POL-003	POL-003	Chlorophyll a		1	75.86	42.2	9.06	56.90999985
620	Phytoplankton	172	189	POL-004	POL-004	Chlorophyll a		1	6.28000021	3.5	0	6.28000021
621	Phytoplankton	173	189	POL-005	POL-005	Chlorophyll a		1	9.22	3.76	0.12	3.5
622	Phytoplankton	174	189	POL-006	POL-006	Chlorophyll a		1	9.22	3.76	0.12	3.809999943
623	Phytoplankton	175	189	POL-007	POL-007	Chlorophyll a		1	10.85000038	3.8	1.2	10.85000038
624	Phytoplankton	176	189	POL-008	POL-008	Chlorophyll a		1	21.75	5.5	0	9.460000038
625	Phytoplankton	177	189	POL-009	POL-009	Chlorophyll a		1	35	7.5	2.5	12.21000004
626	Phytoplankton	178	189	POL-010	POL-010	Chlorophyll a		1	4.760000229	1.9	1.1	4.760000229
627	Phytoplankton	179	189	POL-011	POL-011	Chlorophyll a		1	8.3	3.15	1.05	7.710000038
628	Phytoplankton	181	189	POL-013	POL-013	Chlorophyll a		1	3.9	1.9	1.1	3.74000001
629	Phytoplankton	182	189	POL-014	POL-014	Chlorophyll a		1	4.429999828	1.9	1.1	4.429999828
630	Phytoplankton	183	189	POL-015	POL-015	Chlorophyll a		1	5.760000229	1.9	1.1	5.760000229
631	Phytoplankton	184	189	POL-016	POL-016	Chlorophyll a		1	4.889999866	1.9	1.1	4.889999866
632	Phytoplankton	185	189	POL-017	POL-017	Chlorophyll a		1	5.349999905	1.9	1.1	5.349999905
633	Phytoplankton	186	189	POL-018	POL-018	Chlorophyll a		1	8.3	3.15	1.05	7
634	Phytoplankton	187	189	POL-019	POL-019	Chlorophyll a		1	5.900000095	1.9	1.1	5.900000095
635	Phytoplankton	170	274	POL-002	POL-002	Chl a annual		1	50	20	0	34.18999863
636	Phytoplankton	171	274	POL-003	POL-003	Chl a annual		1	87.4	31.3	15.1	49.29000092
637	Phytoplankton	172	274	POL-004	POL-004	Chl a annual		1	5.8	2	0.4	5.039999962
638	Phytoplankton	191	189	SWE-001	SWE-001	Chlorophyll a		1	0	0.57	1.6	0.749230769
639	Phytoplankton	192	189	SWE-003	SWE-003	Chlorophyll a		1	0	0.67	1	0.882
640	Phytoplankton	193	189	SWE-004	SWE-004	Chlorophyll a		1	0	0.67	1	0.75
641	Phytoplankton	194	189	SWE-005	SWE-005	Chlorophyll a		1	0	0.59	0.9	0.63
642	Phytoplankton	195	189	SWE-006	SWE-006	Chlorophyll a		1	0	0.67	1.2	0.6085
643	Phytoplankton	196	189	SWE-007	SWE-007	Chlorophyll a		1	0	0.67	1.2	0.695833333
644	Phytoplankton	197	189	SWE-008	SWE-008	Chlorophyll a		1	0	0.67	1.2	0.73375
645	Phytoplankton	198	189	SWE-009	SWE-009	Chlorophyll a		1	0	0.67	1.2	0.439761905
646	Phytoplankton	199	189	SWE-010	SWE-010	Chlorophyll a		1	0	0.67	1.2	0.51
647	Phytoplankton	200	189	SWE-011	SWE-011	Chlorophyll a		1	0	0.67	1.2	0.44811828
648	Phytoplankton	201	189	SWE-012	SWE-012	Chlorophyll a		1	0	0.67	1.2	0.562083333
649	Phytoplankton	202	189	SWE-013	SWE-013	Chlorophyll a		1	0	0.67	1.2	0.25
650	Phytoplankton	203	189	SWE-014	SWE-014	Chlorophyll a		1	0	0.67	1.2	0.529
651	Phytoplankton	204	189	SWE-015	SWE-015	Chlorophyll a		1	0	0.67	1.2	0.51
652	Phytoplankton	205	189	SWE-016	SWE-016	Chlorophyll a		1	0	0.61	1.4	0.47825
653	Phytoplankton	206	189	SWE-017	SWE-017	Chlorophyll a		1	0	0.6	1.2	0.540833333
654	Phytoplankton	207	189	SWE-018	SWE-018	Chlorophyll a		1	0	0.61	1.4	0.592093023
655	Phytoplankton	208	189	SWE-019	SWE-019	Chlorophyll a		1	0	0.6	1.2	0.620769231
656	Phytoplankton	209	189	SWE-020	SWE-020	Chlorophyll a		1	0	0.57	1.3	0.467
657	Phytoplankton	210	189	SWE-021	SWE-021	Chlorophyll a		1	0	0.55	1.1	0.425
658	Phytoplankton	211	189	SWE-022	SWE-022	Chlorophyll a		1	0	0.52	1.2	0.531325301
659	Phytoplankton	212	189	SWE-023	SWE-023	Chlorophyll a		1	0	0.55	1.1	0.511
660	Phytoplankton	213	189	SWE-024	SWE-024	Chlorophyll a		1	0	0.67	1.2	0.412368421
661	Phytoplankton	214	189	SWE-025	SWE-025	Chlorophyll a		1	0	0.67	1.8	0.36
662	Phytoplankton	163	189	LIT-001	LIT-001	Chlorophyll a		1	0	0.55	1	0.26
663	Phytoplankton	164	189	LIT-002	LIT-002	Chlorophyll a		1	0	0.61	1	0.5
664	Phytoplankton	165	189	LIT-003	LIT-003	Chlorophyll a		1	0	0.61	1	0.31
665	Phytoplankton	166	189	LIT-004	LIT-004	Chlorophyll a		1	0	0.68	1	0.22
666	Phytoplankton	167	189	LIT-005	LIT-005	Chlorophyll a		1	0	0.57	1	0.14
667	Phytoplankton	168	189	LIT-006	LIT-006	Chlorophyll a		1	0	0.42	1	0.23
668	Phytoplankton	111	189	FIN-012	FIN-012	Chlorophyll a		1	20.9	3	2	12.6
669	Phytoplankton	112	189	FIN-013	FIN-013	Chlorophyll a		1	17.1	2.4	1.6	3.0
670	Phytoplankton	23	273	Bay of Mecklenburg	Bay of Mecklenburg	Cyanobacteria Bloom Index		1	0	0.92	1.00	0.72
671	Phytoplankton	24	273	Arkona Basin	Arkona Basin	Cyanobacteria Bloom Index		1	0	0.9	1.00	0.85
672	Phytoplankton	25	273	Bornholm Basin	Bornholm Basin	Cyanobacteria Bloom Index		1	0	0.87	1.00	0.80
673	Phytoplankton	26	273	Gdansk Basin Polish Coastal waters	Gulf of Gdansk	Cyanobacteria Bloom Index		1	0	0.98	1.00	0.83
674	Phytoplankton	27	273	Eastern Gotland Basin	Eastern Gotland Basin	Cyanobacteria Bloom Index		1	0	0.84	1.00	0.76
675	Phytoplankton	28	273	Western Gotland Basin	Western Gotland Basin	Cyanobacteria Bloom Index		1	0	0.87	1.00	0.78
676	Phytoplankton	29	273	Gulf of Riga	Gulf of Riga	Cyanobacteria Bloom Index		1	0	0.9	1.00	0.53
677	Phytoplankton	30	273	Northern Baltic Proper	Northern Baltic Proper	Cyanobacteria Bloom Index		1	0	0.77	1.00	0.45
678	Phytoplankton	31	273	Gulf of Finland	Gulf of Finland	Cyanobacteria Bloom Index		1	0	0.9	1.00	0.69
679	Phytoplankton	33	273	Bothnian Sea	Bothnian Sea	Cyanobacteria Bloom Index		1	0	0.58	1.00	0.37
680	Phytoplankton	215	187	EST-001	EST-001	Phytoplankton biovolume		1	2.78	0.67	0.45	0.53
681	Phytoplankton	217	187	EST-003	EST-003	Phytoplankton biovolume		1	1.68	0.42	0.28	0.36
682	Phytoplankton	218	187	EST-004	EST-004	Phytoplankton biovolume		1	1.68	0.42	0.28	0.35
683	Phytoplankton	219	187	EST-005	EST-005	Phytoplankton biovolume		1	1.68	0.42	0.28	0.67
684	Phytoplankton	220	187	EST-006	EST-006	Phytoplankton biovolume		1	1.68	0.42	0.28	0.59
685	Phytoplankton	221	187	EST-007	EST-007	Phytoplankton biovolume		1	1.76	0.42	0.29	0.32
686	Phytoplankton	222	187	EST-008	EST-008	Phytoplankton biovolume		1	1.32	0.15	0.1	1.32
687	Phytoplankton	224	187	EST-010	EST-010	Phytoplankton biovolume		1	1.76	0.42	0.29	0.60
688	Phytoplankton	225	187	EST-011	EST-011	Phytoplankton biovolume		1	1.76	0.42	0.29	0.31
689	Phytoplankton	226	187	EST-012	EST-012	Phytoplankton biovolume		1	1.33	0.33	0.22	0.54
690	Phytoplankton	101	187	FIN-002	FIN-002	Phytoplankton biovolume		1	10	0.38	0.24	0.84
691	Phytoplankton	103	187	FIN-004	FIN-004	Phytoplankton biovolume		1	60	0.46	0.3	1.11
692	Phytoplankton	106	187	FIN-007	FIN-007	Phytoplankton biovolume		1	5	0.27	0.17	0.43
693	Phytoplankton	108	187	FIN-009	FIN-009	Phytoplankton biovolume		1	5	0.34	0.21	0.28
694	Phytoplankton	110	187	FIN-011	FIN-011	Phytoplankton biovolume		1	8	0.33	0.18	0.42
695	Phytoplankton	158	187	LAT-001	LAT-001	Phytoplankton biovolume		1	590	320	211	401
696	Phytoplankton	159	187	LAT-002	LAT-002	Phytoplankton biovolume		1	590	320	211	124
697	Phytoplankton	160	187	LAT-003	LAT-003	Phytoplankton biovolume		1	790	380	250	611
698	Phytoplankton	161	187	LAT-004	LAT-004	Phytoplankton biovolume		1	790	380	250	374
699	Phytoplankton	162	187	LAT-005	LAT-005	Phytoplankton biovolume		1	790	430	284	648
700	Phytoplankton	192	187	SWE-003	SWE-003	Phytoplankton biovolume		1	0	0.45	1	0.835
701	Phytoplankton	193	187	SWE-004	SWE-004	Phytoplankton biovolume		1	0	0.33	1	0.79
702	Phytoplankton	200	187	SWE-011	SWE-011	Phytoplankton biovolume		1	0	0.56	1	0.48952381
703	Phytoplankton	201	187	SWE-012	SWE-012	Phytoplankton biovolume		1	0	0.56	1	0.407741935
704	Phytoplankton	202	187	SWE-013	SWE-013	Phytoplankton biovolume		1	0	0.56	1	0.4
705	Phytoplankton	203	187	SWE-014	SWE-014	Phytoplankton biovolume		1	0	0.56	1	0.4
706	Phytoplankton	204	187	SWE-015	SWE-015	Phytoplankton biovolume		1	0	0.56	1	0.4
707	Phytoplankton	205	187	SWE-016	SWE-016	Phytoplankton biovolume		1	0	0.45	1	0.645
708	Phytoplankton	206	187	SWE-017	SWE-017	Phytoplankton biovolume		1	0	0.45	1	0.488333333
709	Phytoplankton	207	187	SWE-018	SWE-018	Phytoplankton biovolume		1	0	0.45	1	0.442
710	Phytoplankton	209	187	SWE-020	SWE-020	Phytoplankton biovolume		1	0	0.43	1	0.540769231
711	Phytoplankton	211	187	SWE-022	SWE-022	Phytoplankton biovolume		1	0	0.43	1	0.664
712	Phytoplankton	213	187	SWE-024	SWE-024	Phytoplankton biovolume		1	0	0.56	1	0.728
713	Phytoplankton	114	187	GER-001	GER-001	Phytoplankton biovolume		1	0	0.6	1	0.15
714	Phytoplankton	115	187	GER-002	GER-002	Phytoplankton biovolume		1	0	0.6	1	0.41
715	Phytoplankton	116	187	GER-003	GER-003	Phytoplankton biovolume		1	0	0.6	1	0.44
716	Phytoplankton	117	187	GER-004	GER-004	Phytoplankton biovolume		1	0	0.6	1	0.55
717	Phytoplankton	118	187	GER-005	GER-005	Phytoplankton biovolume		1	0	0.6	1	0.27
718	Phytoplankton	119	187	GER-006	GER-006	Phytoplankton biovolume		1	0	0.6	1	0.57
719	Phytoplankton	120	187	GER-007	GER-007	Phytoplankton biovolume		1	0	0.6	1	0.11
720	Phytoplankton	121	187	GER-008	GER-008	Phytoplankton biovolume		1	0	0.6	1	0.21
721	Phytoplankton	122	187	GER-009	GER-009	Phytoplankton biovolume		1	0	0.6	1	0.09
722	Phytoplankton	123	187	GER-010	GER-010	Phytoplankton biovolume		1	0	0.6	1	0.59
723	Phytoplankton	124	187	GER-011	GER-011	Phytoplankton biovolume		1	0	0.6	1	0.31
724	Phytoplankton	125	187	GER-012	GER-012	Phytoplankton biovolume		1	0	0.6	1	0.28
725	Phytoplankton	126	187	GER-013	GER-013	Phytoplankton biovolume		1	0	0.6	1	0.29
726	Phytoplankton	127	187	GER-014	GER-014	Phytoplankton biovolume		1	0	0.6	1	0.11
727	Phytoplankton	128	187	GER-015	GER-015	Phytoplankton biovolume		1	0	0.6	1	0.41
728	Phytoplankton	129	187	GER-016	GER-016	Phytoplankton biovolume		1	0	0.6	1	0.29
729	Phytoplankton	130	187	GER-017	GER-017	Phytoplankton biovolume		1	0	0.6	1	0.29
730	Phytoplankton	131	187	GER-018	GER-018	Phytoplankton biovolume		1	0	0.6	1	0.42
731	Phytoplankton	132	187	GER-019	GER-019	Phytoplankton biovolume		1	0	0.6	1	0.31
732	Phytoplankton	133	187	GER-020	GER-020	Phytoplankton biovolume		1	0	0.6	1	0.34
733	Phytoplankton	231	187	GER-111	GER-111	Phytoplankton biovolume		1	0	0.6	1	0.13
734	Phytoplankton	232	189	DEN-001	DEN-001	CHL-A		1	9.4	2.1	1.3	5.3
735	Phytoplankton	233	189	DEN-002	DEN-002	CHL-A		1	16.2	3.6	2.2	4.1
736	Phytoplankton	234	189	DEN-003	DEN-003	CHL-A		1	7.6	1.7	1.0	1.5
737	Phytoplankton	237	189	DEN-006	DEN-006	CHL-A		1	9.4	2.1	1.3	1.0
738	Phytoplankton	238	189	DEN-007	DEN-007	CHL-A		1	9.4	2.1	1.3	1.5
739	Phytoplankton	239	189	DEN-008	DEN-008	CHL-A		1	9.4	2.1	1.3	2.6
740	Phytoplankton	240	189	DEN-009	DEN-009	CHL-A		1	9.4	2.1	1.3	3.1
741	Phytoplankton	241	189	DEN-010	DEN-010	CHL-A		1	9.4	2.1	1.3	1.4
742	Phytoplankton	242	189	DEN-011	DEN-011	CHL-A		1	7.2	1.6	1.0	1.4
743	Phytoplankton	243	189	DEN-012	DEN-012	CHL-A		1	9.4	2.1	1.3	1.7
744	Phytoplankton	244	189	DEN-013	DEN-013	CHL-A		1	9.4	2.1	1.3	1.7
745	Phytoplankton	245	189	DEN-014	DEN-014	CHL-A		1	16.2	3.6	2.2	7.2
746	Phytoplankton	246	189	DEN-015	DEN-015	CHL-A		1	9.4	2.1	1.3	1.3
747	Phytoplankton	247	189	DEN-016	DEN-016	CHL-A		1	9.4	2.1	1.3	1.9
748	Phytoplankton	248	189	DEN-017	DEN-017	CHL-A		1	9.4	2.1	1.3	3.5
749	Phytoplankton	249	189	DEN-018	DEN-018	CHL-A		1	6.7	1.5	0.9	1.9
750	Phytoplankton	250	189	DEN-019	DEN-019	CHL-A		1	7.6	1.7	1.0	1.9
751	Phytoplankton	251	189	DEN-020	DEN-020	CHL-A		1	6.7	1.5	0.9	1.7
752	Phytoplankton	252	189	DEN-021	DEN-021	CHL-A		1	7.6	1.7	1.0	1.6
753	Phytoplankton	253	189	DEN-022	DEN-022	CHL-A		1	9.4	2.1	1.3	3.7
754	Phytoplankton	254	189	DEN-023	DEN-023	CHL-A		1	9.4	2.1	1.3	1.6
755	Phytoplankton	255	189	DEN-024	DEN-024	CHL-A		1	13.1	2.1	1.3	13.1
756	Phytoplankton	256	189	DEN-025	DEN-025	CHL-A		1	7.6	1.7	1.0	2.7
757	Phytoplankton	258	189	DEN-027	DEN-027	CHL-A		1	16.2	3.6	2.2	7.7
758	Phytoplankton	259	189	DEN-028	DEN-028	CHL-A		1	16.2	3.6	2.2	1.7
759	Phytoplankton	261	189	DEN-030	DEN-030	CHL-A		1	16.2	3.6	2.2	4.8
760	Phytoplankton	262	189	DEN-031	DEN-031	CHL-A		1	9.4	2.1	1.3	2.2
761	Phytoplankton	264	189	DEN-033	DEN-033	CHL-A		1	9.4	2.1	1.3	1.2
762	Phytoplankton	265	189	DEN-034	DEN-034	CHL-A		1	31.5	7	4.2	19.5
763	Phytoplankton	266	189	DEN-035	DEN-035	CHL-A		1	43.8	7	4.2	43.8
764	Phytoplankton	267	189	DEN-036	DEN-036	CHL-A		1	31.5	7	4.2	24.8
765	Phytoplankton	268	189	DEN-037	DEN-037	CHL-A		1	9.4	2.1	1.3	1.5
766	Phytoplankton	269	189	DEN-038	DEN-038	CHL-A		1	26.6	3.6	2.2	26.6
767	Phytoplankton	270	189	DEN-039	DEN-039	CHL-A		1	16.2	3.6	2.2	8.1
768	Phytoplankton	271	189	DEN-040	DEN-040	CHL-A		1	258.0	2.1	1.3	258.0
769	Phytoplankton	272	189	DEN-041	DEN-041	CHL-A		1	171.9	7	4.2	171.9
770	Phytoplankton	273	189	DEN-042	DEN-042	CHL-A		1	9.4	2.1	1.3	2.9
771	Phytoplankton	274	189	DEN-043	DEN-043	CHL-A		1	9.4	2.1	1.3	9.2
772	Phytoplankton	275	189	DEN-044	DEN-044	CHL-A		1	28.3	3.6	2.2	28.3
773	Phytoplankton	276	189	DEN-045	DEN-045	CHL-A		1	16.2	3.6	2.2	13.4
774	Phytoplankton	277	189	DEN-046	DEN-046	CHL-A		1	16.2	3.6	2.2	2.7
775	Phytoplankton	278	189	DEN-047	DEN-047	CHL-A		1	9.4	2.1	1.3	4.5
776	Phytoplankton	279	189	DEN-048	DEN-048	CHL-A		1	16.2	3.6	2.2	2.2
777	Phytoplankton	280	189	DEN-049	DEN-049	CHL-A		1	9.4	2.1	1.3	3.8
778	Phytoplankton	281	189	DEN-050	DEN-050	CHL-A		1	9.4	2.1	1.3	1.9
779	Phytoplankton	282	189	DEN-051	DEN-051	CHL-A		1	6.7	1.5	0.9	2.4
780	Phytoplankton	283	189	DEN-052	DEN-052	CHL-A		1	16.2	3.6	2.2	4.0
781	Phytoplankton	284	189	DEN-053	DEN-053	CHL-A		1	16.2	3.6	2.2	5.8
782	Phytoplankton	285	189	DEN-054	DEN-054	CHL-A		1	7.6	1.7	1	2.2
783	Phytoplankton	286	189	DEN-055	DEN-055	CHL-A		1	8.5	1.9	1.1	2.0
784	Phytoplankton	288	189	DEN-057	DEN-057	CHL-A		1	9.4	2.1	1.3	3.1
785	Phytoplankton	291	189	DEN-060	DEN-060	CHL-A		1	9.4	2.1	1.3	3.5
786	Phytoplankton	292	189	DEN-061	DEN-061	CHL-A		1	29.4	2.1	1.3	29.4
787	Phytoplankton	293	189	DEN-062	DEN-062	CHL-A		1	9.4	2.1	1.3	7.9
788	Phytoplankton	294	189	DEN-063	DEN-063	CHL-A		1	9.4	2.1	1.3	8.5
789	Phytoplankton	295	189	DEN-064	DEN-064	CHL-A		1	9.4	2.1	1.3	4.4
790	Phytoplankton	296	189	DEN-065	DEN-065	CHL-A		1	9.4	2.1	1.3	3.8
791	Phytoplankton	297	189	DEN-066	DEN-066	CHL-A		1	9.4	2.1	1.3	2.0
792	Phytoplankton	298	189	DEN-067	DEN-067	CHL-A		1	16.2	3.6	2.2	2.3
793	Phytoplankton	299	189	DEN-068	DEN-068	CHL-A		1	16.2	3.6	2.2	3.5
794	Phytoplankton	300	189	DEN-069	DEN-069	CHL-A		1	16.2	3.6	2.2	7.3
795	Phytoplankton	301	189	DEN-070	DEN-070	CHL-A		1	16.2	3.6	2.2	1.7
796	Phytoplankton	302	189	DEN-071	DEN-071	CHL-A		1	16.2	3.6	2.2	1.2
797	Phytoplankton	303	189	DEN-072	DEN-072	CHL-A		1	16.2	3.6	2.2	5.4
798	Phytoplankton	305	189	DEN-074	DEN-074	CHL-A		1	31.5	7	4.2	8.6
799	Phytoplankton	306	189	DEN-075	DEN-075	CHL-A		1	16.2	3.6	2.2	4.9
800	Phytoplankton	307	189	DEN-076	DEN-076	CHL-A		1	7.2	1.6	1	1.5
801	Phytoplankton	308	189	DEN-077	DEN-077	CHL-A		1	7.2	1.6	1	1.8
802	Phytoplankton	309	189	DEN-078	DEN-078	CHL-A		1	8.5	1.9	1.1	2.0
803	Phytoplankton	310	189	DEN-079	DEN-079	CHL-A		1	9.4	2.1	1.3	2.0
804	Phytoplankton	311	189	DEN-080	DEN-080	CHL-A		1	9.4	2.1	1.3	1.9
805	Phytoplankton	313	189	DEN-082	DEN-082	CHL-A		1	9.4	2.1	1.3	1.2
806	Phytoplankton	314	189	DEN-083	DEN-083	CHL-A		1	16.2	3.6	2.2	5.9
807	Phytoplankton	315	189	DEN-084	DEN-084	CHL-A		1	9.4	2.1	1.3	1.5
808	Phytoplankton	316	189	DEN-085	DEN-085	CHL-A		1	7.2	1.6	1	0.5
809	Phytoplankton	317	189	DEN-086	DEN-086	CHL-A		1	16.2	3.6	2.2	8.4
810	Phytoplankton	318	189	DEN-087	DEN-087	CHL-A		1	27.0	6	3.6	11.1
811	Phytoplankton	319	189	DEN-088	DEN-088	CHL-A		1	44.5	9	5.4	44.5
812	Phytoplankton	320	189	DEN-089	DEN-089	CHL-A		1	27.0	6	3.6	19.5
813	Phytoplankton	322	189	DEN-091	DEN-091	CHL-A		1	9.4	2.1	1.3	5.5
814	Phytoplankton	323	189	DEN-092	DEN-092	CHL-A		1	7.2	1.6	1	1.1
815	Phytoplankton	324	189	DEN-093	DEN-093	CHL-A		1	7.6	1.7	1	1.5
816	Phytoplankton	326	189	DEN-095	DEN-095	CHL-A		1	7.2	1.6	1	2
